state,region,ETC_mean,ETC_std,bandwidth_mean,bandwidth_std,max_scale_mean,max_scale_std,fluctuation_mean,fluctuation_std,mean_entropy_mean,mean_entropy_std
Anesthetized_Region_State,HV,21.543333333333333,0.37295033720723114,7.413333333333333,0.3197340849166245,33.91166666666667,2.821826363011819,3.8194703618943473,0.3106853057662207,0.0032679242883713933,0.003135912438147792
Anesthetized_Region_State,LC,21.945,0.2868827707233941,7.871666666666667,0.27689265109403866,30.776666666666664,1.9612510668260796,3.7151763187139126,0.3355911461689373,0.007919552070017715,0.004960314329758526
Anesthetized_Region_State,LP,22.509999999999998,0.48144896245425356,7.864999999999999,0.30742254421179865,30.42,1.68817387566647,3.6392679403514636,0.33015672158664017,0.012031606699295393,0.007298470007728453
Anesthetized_Region_State,MP,22.990000000000002,0.5893304207552719,7.718333333333334,0.267002303145605,31.198333333333334,2.234042390443576,3.7316458292524177,0.38912327473215313,0.022530531046531868,0.013346124414450633
Anesthetized_Region_State,MS,22.465,0.348926926447358,7.79,0.25609804157109767,30.91,2.048018386232121,3.7041108895262824,0.32773311335798716,0.013311544876566144,0.004456740328331948
Anesthetized_Region_State,PC,22.341666666666665,0.418964925972811,7.793333333333334,0.25452231571200645,30.475,1.388980648309871,3.4503029611044624,0.24384575664932034,0.012419006210616515,0.006761147162406019
Anesthetized_Region_State,PM,22.235,0.4510810768930953,7.6066666666666665,0.308705119126186,31.541666666666668,1.8105097078720283,3.721109469376259,0.37899637572426614,0.010300578360830499,0.005433506364650404
Anesthetized_Region_State,TC,23.098333333333336,0.5395533486986753,7.908333333333333,0.2515754953986128,28.884999999999998,0.9232765864963839,3.2851039601528345,0.252831642278007,0.018526264177102972,0.008703702176834204
Anesthetized_Region_State,WB,24.785710594315244,0.28516762141245056,10.541550387596898,0.1525023205854669,29.642093023255814,1.276117759430651,5.5693520492278115,0.202855897130018,0.024791883725438064,0.005370138085602231
Awake_Region_State,HV,22.51833333333333,0.39620687154247,8.323333333333332,0.247655674946756,28.248333333333335,1.2187814245875033,3.235163665634865,0.30040244826865464,0.02425815905060943,0.007339744090715736
Awake_Region_State,LC,22.785,0.3884429572465984,8.238333333333333,0.24307063445289645,26.98,1.245931309336998,2.932090237989205,0.2163059063352832,0.03065633465761423,0.011089466071757963
Awake_Region_State,LP,21.873333333333335,0.5051004224722129,7.748333333333333,0.27558193391231334,32.748333333333335,3.7273334124835253,3.9654192481266404,0.8182460024035435,0.013930159705280111,0.010023617109339524
Awake_Region_State,MP,24.08833333333333,0.43424197396615494,7.781666666666666,0.2082287093613627,24.19,0.7452608892887431,2.368691061444894,0.15301478402737845,0.0723470916565168,0.015261535576234367
Awake_Region_State,MS,23.346666666666668,0.40682397560423683,7.983333333333333,0.20185917476493753,25.288333333333334,1.3850608933043047,2.565985427831125,0.2875801399937582,0.05809686133558957,0.0159681511309999
Awake_Region_State,PC,23.016666666666666,0.3427408122296147,8.205,0.19179281206192475,25.76833333333333,1.2418342477362168,2.7005132089831125,0.22134565711563262,0.03818658905694803,0.011398169934807651
Awake_Region_State,PM,23.333333333333332,0.4125892449609796,8.168333333333333,0.2210801591767313,25.395,1.0135589396467932,2.6363025971835694,0.23106297766288425,0.04735514239177568,0.017557758113474917
Awake_Region_State,TC,23.176666666666666,0.32555875928490424,8.103333333333333,0.2539119224609512,25.796666666666667,1.8444199786033728,2.6962876480216664,0.30214764671601924,0.048214267141358486,0.011461583646857483
Awake_Region_State,WB,26.057751937984495,0.34957969928671895,11.214909560723514,0.13859938911780634,21.351834625323,1.4332811752379495,4.114101358686045,0.2716557851002621,0.08125272920582828,0.010377899766850178
Sleep_Region_State,HV,22.21833333333333,0.33022545415929544,8.101666666666667,0.2313689892690943,29.755,1.6336625870343788,3.290643050104804,0.3236395850677199,0.014566272858843411,0.006527831717388391
Sleep_Region_State,LC,22.64333333333333,0.3626372114475247,8.34,0.2364974301821449,27.638333333333332,1.2773007188742915,2.9786269330108808,0.23894141700937555,0.022192857786913343,0.006488945758102712
Sleep_Region_State,LP,22.64,0.4212870264091816,8.106666666666667,0.22350396638204353,27.695,1.472468605133382,3.0909037643364665,0.27621645824512525,0.025955727165327836,0.012122567644917781
Sleep_Region_State,MP,23.888333333333332,0.37890116383302774,7.9350000000000005,0.21056164630946397,24.904999999999998,1.1331486495905856,2.5484391033721687,0.22973021198233834,0.06502657831383925,0.013533586146935677
Sleep_Region_State,MS,23.206666666666667,0.388128429982808,8.153333333333332,0.26682466583666936,25.62,1.0685633281218745,2.6916704484960547,0.24756378005851087,0.056681806125416435,0.015637882237475875
Sleep_Region_State,PC,22.998333333333335,0.47352007810420954,8.196666666666667,0.24772528351372206,26.27,0.9691446637681831,2.7869828108578827,0.249712221588806,0.036728660758974366,0.010102636786002255
Sleep_Region_State,PM,23.263333333333332,0.34137989086215553,8.151666666666667,0.260795643782813,25.628333333333334,0.7279734901071954,2.6722683300655494,0.19372928698598094,0.04776507696122625,0.010674024523523064
Sleep_Region_State,TC,23.303333333333335,0.4376530930829316,8.225,0.243094277156429,25.523333333333333,1.157936134661159,2.6631713503358374,0.22316958164090672,0.046635288393234955,0.013649987572005048
Sleep_Region_State,WB,25.823281653746772,0.23021923584510812,11.319173126614988,0.09411062183010982,21.420645994832043,0.7480757542808454,4.119304592085298,0.16756384923868345,0.07228764015780177,0.008455579926274012
